가로등위치명,설치대수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4838034,127.2626579,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 영대리 60-3,1,,금남면 영대리 60-3,36.4747313,127.3338488,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4855166,127.2956881,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1467,1,,세종특별자치시 아름동 1467,36.5215731,127.2495715,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4857975,127.2959534,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 494,1,,세종특별자치시 어진동 494,36.5022646,127.2604181,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4860875,127.2962298,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 980,1,,세종특별자치시 한솔동 980,36.47039117,127.2569265,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4835611,127.2628276,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 가람동 710-4,1,,세종특별자치시 가람동 710-4,36.4692548,127.2406019,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4839223,127.262947,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 황용리 414-11,1,,금남면 황용리 414-11,36.4761487,127.3230681,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4836802,127.263139,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1299,1,달빛2로 29 아름유치원,세종특별자치시 아름동 1299,36.5150504,127.2441748,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4820557,127.2642369,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 712,1,,세종특별자치시 어진동 712,36.5068476,127.265588,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4815517,127.2643532,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 647,1,,세종특별자치시 도담동 647,36.5149389,127.2609342,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4803,127.2645101,,LED,044-300-5132,세종특별자치시청,2019-09-19
연기면 해밀리 산1-2,1,,연기면 해밀리 산1-2,36.53234197,127.2692122,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4806332,127.2644735,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 699,1,,세종특별자치시 어진동 699,36.5001285,127.2574803,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4812365,127.2643897,,LED,044-300-5132,세종특별자치시청,2019-09-19
연동면 예양리 823-12,1,,연동면 예양리 823-12,36.5745477,127.3189717,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4864217,127.2963607,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 652,1,,세종특별자치시 도담동 652,36.5133897,127.2610828,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.481759,127.2643513,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 황용리 581-1,1,,금남면 황용리 581-1,36.4773373,127.3197099,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4827743,127.2638507,,LED,044-300-5132,세종특별자치시청,2019-09-19
부강면 행산리 579-1,1,,부강면 행산리 579-1,36.5615018,127.3705978,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4831492,127.2632556,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 980,1,,세종특별자치시 한솔동 980,36.4692284,127.2594647,,투광등,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 499,1,,세종특별자치시 나성동 499,36.4829159,127.2634252,,LED,044-300-5132,세종특별자치시청,2019-09-19
부강면 행산리 579-1,1,,부강면 행산리 579-1,36.5605442,127.3701475,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4867294,127.29657,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 황용리 581-1,1,,금남면 황용리 581-1,36.4777209,127.3174412,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4869554,127.2966907,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 699,1,,세종특별자치시 어진동 699,36.5001177,127.2571902,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4871724,127.2968003,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 623-4,1,,세종특별자치시 보람동 623-4,36.4825136,127.2923113,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4874256,127.2969543,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1299,1,달빛2로 29 아름유치원,세종특별자치시 아름동 1299,36.5147048,127.2436758,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 510-3,1,,세종특별자치시 소담동 510-3,36.4876064,127.2970531,,메탈,044-300-5132,세종특별자치시청,2019-09-19
금남면 황용리 72,1,,금남면 황용리 72,36.474747,127.3318177,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4892862,127.2976407,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 684-1,1,,세종특별자치시 보람동 684-1,36.4766562,127.2954668,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4889786,127.2974537,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 499,1,,세종특별자치시 어진동 499,36.5069696,127.2561648,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 735-115,1,,연기면 세종리 735-115,36.5076399,127.2802831,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 564,1,,세종특별자치시 어진동 564,36.5032912,127.261748,,150W,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 735-115,1,,연기면 세종리 735-115,36.5078443,127.2798012,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 742,1,,세종특별자치시 어진동 742,36.4972584,127.2640934,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 735-115,1,,연기면 세종리 735-115,36.507924,127.279566,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4469926,127.2856393,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 735-115,1,,연기면 세종리 735-115,36.5080395,127.2792859,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1458,1,,세종특별자치시 아름동 1458,36.519447,127.2540135,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 511,1,,세종특별자치시 소담동 511,36.4883836,127.2978629,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 313-1,1,,세종특별자치시 보람동 313-1,36.4765598,127.2959252,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 종촌동 640,1,도움3로 160 가재마을4단지,세종특별자치시 종촌동 640,36.5054957,127.2410525,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 980,1,,세종특별자치시 한솔동 980,36.47043973,127.2567956,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 종촌동 640,1,도움3로 160 가재마을4단지,세종특별자치시 종촌동 640,36.5054495,127.2408743,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2071,1,,세종특별자치시 고운동 2071,36.5067105,127.2336078,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.488707,127.2972329,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2071,1,,세종특별자치시 고운동 2071,36.5072142,127.2330696,,LED,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 735-115,1,,연기면 세종리 735-115,36.5077286,127.2800367,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2071,1,,세종특별자치시 고운동 2071,36.5077493,127.232618,,LED,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 735-115,1,,연기면 세종리 735-115,36.508074,127.2790288,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.50719,127.2342836,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4884897,127.2970675,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5076656,127.2338335,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4882372,127.2970474,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5070866,127.2347844,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4879749,127.2968824,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5084817,127.2330456,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4894601,127.2980967,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 한솔동 937,1,노을3로 60 나성어린이집,세종특별자치시 한솔동 937,36.47853033,127.2571234,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4911343,127.2992871,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5073008,127.2340814,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4909441,127.2991213,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5076269,127.2345832,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 283-2,1,,세종특별자치시 소담동 283-2,36.4907358,127.2989446,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2071,1,,세종특별자치시 고운동 2071,36.5068928,127.2334595,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5086554,127.2337637,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1608,1,,세종특별자치시 고운동 1608,36.5082995,127.2331833,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1193,1,,세종특별자치시 고운동 1193,36.5079431,127.2324942,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 647,1,,세종특별자치시 도담동 647,36.5149399,127.2610905,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4907272,127.3023491,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.490961,127.30198,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4903216,127.3024003,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4905061,127.3025112,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4910911,127.3029246,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.490674,127.302636,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4909006,127.3027942,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4912681,127.303055,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4914676,127.3031909,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 301-1,1,,세종특별자치시 소담동 301-1,36.4882296,127.3006863,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 301-1,1,,세종특별자치시 소담동 301-1,36.4880183,127.3010665,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 301-1,1,,세종특별자치시 소담동 301-1,36.4877308,127.3016031,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4918254,127.3034016,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 반곡동 산101,1,,세종특별자치시 반곡동 산101,36.4916175,127.3033047,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 301-1,1,,세종특별자치시 소담동 301-1,36.4883587,127.3004741,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 301-1,1,,세종특별자치시 소담동 301-1,36.4881352,127.3008708,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 301-1,1,,세종특별자치시 소담동 301-1,36.4878701,127.3013683,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 511,1,,세종특별자치시 소담동 511,36.4871249,127.2992836,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 511,1,,세종특별자치시 소담동 511,36.48690077,127.2991223,,CDM,044-300-5132,세종특별자치시청,2019-09-19
